From Date,To Date,PM2.5,PM10,NO2,NOx,SO2,CO,Ozone,NH3
17-03-2024 14:00,17-03-2024 15:00,41.0,80.0,20.95,7.95,10.33,0.66,85.43,8.65
02-11-2024 07:00,02-11-2024 08:00,115.75,172.75,452.35,316.05,14.3,2.35,9.57,19.23
30-06-2024 01:00,30-06-2024 02:00,47.25,78.25,10.0,16.93,18.67,1.3,20.8,16.08
19-12-2024 14:00,19-12-2024 15:00,190.75,236.25,130.12,81.95,29.43,1.27,21.3,27.43
02-02-2024 15:00,02-02-2024 16:00,91.75,118.5,8.65,18.27,15.65,0.75,29.45,13.4
27-12-2024 02:00,27-12-2024 03:00,290.25,354.5,152.88,110.47,9.1,2.16,15.35,75.48
13-01-2024 13:00,13-01-2024 14:00,448.75,581.0,30.77,28.05,12.28,3.69,22.5,41.12
29-02-2024 17:00,29-02-2024 18:00,34.25,69.5,17.95,18.38,9.03,0.75,49.72,10.95
26-08-2024 17:00,26-08-2024 18:00,,,82.05,76.17,9.97,1.36,13.32,26.25
21-02-2024 11:00,21-02-2024 12:00,140.75,221.75,5.62,22.02,10.92,1.01,22.08,11.2
26-06-2024 02:00,26-06-2024 03:00,49.75,80.5,8.95,15.35,12.8,1.09,11.3,16.53
15-02-2024 16:00,15-02-2024 17:00,88.5,141.0,1.55,14.12,24.12,0.8,119.43,4.38
01-09-2024 20:00,01-09-2024 21:00,53.0,63.75,77.95,72.53,23.38,1.45,17.75,31.77
25-02-2024 13:00,25-02-2024 14:00,48.25,95.25,29.33,23.55,23.45,0.91,84.47,14.32
23-03-2024 06:00,23-03-2024 07:00,193.0,293.25,213.8,130.58,16.3,1.84,19.3,38.65
29-07-2024 05:00,29-07-2024 06:00,55.5,65.0,118.7,71.1,9.98,0.79,31.45,114.65
13-11-2024 17:00,13-11-2024 18:00,196.25,294.25,23.25,35.77,19.12,3.11,32.45,17.88
09-06-2024 08:00,09-06-2024 09:00,88.75,115.5,47.75,31.7,16.27,0.8,34.55,27.62
05-10-2024 22:00,05-10-2024 23:00,,,331.68,266.55,12.7,5.06,0.55,
04-03-2024 03:00,04-03-2024 04:00,46.75,99.75,35.55,29.05,3.43,0.68,14.48,12.07
10-02-2024 17:00,10-02-2024 18:00,87.5,117.75,17.95,27.4,8.88,1.23,62.33,10.05
03-06-2024 22:00,03-06-2024 23:00,94.5,121.25,52.98,35.55,7.6,2.87,2.0,25.02
16-01-2024 15:00,16-01-2024 16:00,252.0,308.75,26.12,26.25,15.88,2.13,19.7,32.27
23-08-2024 14:00,23-08-2024 15:00,27.0,28.0,51.25,57.8,6.55,1.3,12.9,35.58
21-10-2024 14:00,21-10-2024 15:00,96.25,168.0,117.72,80.15,,1.28,26.2,15.0
29-01-2024 21:00,29-01-2024 22:00,326.5,375.75,83.08,70.9,22.03,0.89,25.98,45.6
09-01-2024 05:00,09-01-2024 06:00,109.25,156.0,10.2,14.45,9.5,1.08,12.82,18.88
03-12-2024 21:00,03-12-2024 22:00,101.25,189.75,277.42,173.7,4.3,3.35,6.47,32.58
10-10-2024 07:00,10-10-2024 08:00,76.75,142.75,36.82,36.5,6.28,1.02,11.75,18.78
01-04-2024 06:00,01-04-2024 07:00,73.5,112.5,37.02,27.85,7.28,0.9,13.0,21.05
07-08-2024 07:00,07-08-2024 08:00,20.5,25.0,39.35,52.6,11.23,1.16,46.8,58.75
25-06-2024 00:00,25-06-2024 01:00,50.0,81.75,7.87,15.12,12.8,1.45,29.62,16.25
09-09-2024 02:00,09-09-2024 03:00,38.0,50.25,62.6,66.55,19.4,1.32,15.7,26.17
26-04-2024 16:00,26-04-2024 17:00,26.0,51.25,37.27,31.45,13.15,0.69,75.62,7.62
15-03-2024 06:00,15-03-2024 07:00,55.0,87.5,90.3,58.42,6.15,0.73,21.67,24.62
24-04-2024 16:00,24-04-2024 17:00,,,51.85,39.65,7.22,0.91,61.52,16.38
23-12-2024 08:00,23-12-2024 09:00,237.75,340.5,411.8,253.1,12.95,2.19,5.97,47.73
02-02-2024 13:00,02-02-2024 14:00,110.0,144.25,7.3,17.03,15.4,0.92,27.2,14.4
24-02-2024 13:00,24-02-2024 14:00,125.0,215.5,65.45,44.45,22.22,1.39,76.53,22.65
13-10-2024 06:00,13-10-2024 07:00,116.5,194.75,227.85,185.48,7.38,4.49,8.88,54.52
07-08-2024 06:00,07-08-2024 07:00,14.75,17.75,39.55,53.17,11.35,1.07,48.7,60.62
29-08-2024 12:00,29-08-2024 13:00,35.0,46.25,62.1,67.25,14.72,1.44,11.63,26.18
16-12-2024 07:00,16-12-2024 08:00,245.0,306.75,276.4,171.78,4.6,1.9,5.65,39.3
30-09-2024 18:00,30-09-2024 19:00,50.5,84.25,47.55,50.28,0.23,1.09,16.05,22.62
20-12-2024 16:00,20-12-2024 17:00,165.75,215.0,55.3,40.17,7.85,1.22,10.55,21.43
26-11-2024 03:00,26-11-2024 04:00,243.0,313.0,71.17,53.9,9.12,1.39,15.75,21.05
27-02-2024 07:00,27-02-2024 08:00,55.75,92.0,55.83,38.53,,1.19,13.33,23.2
12-01-2024 11:00,12-01-2024 12:00,183.75,229.0,23.95,23.48,15.4,1.94,22.9,30.18
16-09-2024 07:00,16-09-2024 08:00,29.0,65.75,42.45,44.77,2.1,0.85,10.15,29.38
20-01-2024 11:00,20-01-2024 12:00,200.33,264.0,36.95,34.35,4.35,1.38,30.78,26.0
18-04-2024 22:00,18-04-2024 23:00,42.25,140.75,98.62,67.8,13.38,2.36,12.12,23.73
13-04-2024 00:00,13-04-2024 01:00,128.5,215.0,157.08,99.23,17.05,1.93,,37.73
17-01-2024 09:00,17-01-2024 10:00,167.5,226.5,24.05,24.98,15.75,1.32,19.55,28.95
30-03-2024 13:00,30-03-2024 14:00,67.25,158.75,42.0,34.23,19.83,0.85,87.03,16.8
02-03-2024 22:00,02-03-2024 23:00,55.0,69.25,56.02,40.62,9.0,0.76,17.9,15.8
04-11-2024 02:00,04-11-2024 03:00,225.5,300.5,,425.6,11.68,4.96,8.57,21.6
05-11-2024 10:00,05-11-2024 11:00,189.67,256.0,260.17,164.93,17.87,1.19,9.77,20.37
16-03-2024 00:00,16-03-2024 01:00,62.75,122.75,59.33,42.52,9.82,1.27,11.75,9.77
18-04-2024 16:00,18-04-2024 17:00,22.25,68.25,48.02,36.98,6.67,0.73,36.17,16.35
15-07-2024 22:00,15-07-2024 23:00,34.75,58.75,33.48,27.77,11.05,0.89,29.4,25.65
06-03-2024 21:00,06-03-2024 22:00,83.75,144.75,23.82,20.62,10.65,1.25,28.93,13.65
03-07-2024 06:00,03-07-2024 07:00,34.0,44.0,9.3,17.1,11.35,1.29,,15.78
08-07-2024 04:00,08-07-2024 05:00,14.5,21.25,8.18,17.0,5.57,0.93,22.7,16.28
19-07-2024 09:00,19-07-2024 10:00,85.25,122.5,33.6,28.18,16.73,2.11,10.15,23.72
05-08-2024 21:00,05-08-2024 22:00,33.75,40.0,78.28,50.23,11.97,1.4,47.23,39.98
07-03-2024 15:00,07-03-2024 16:00,33.5,74.0,48.3,34.58,11.35,0.65,63.45,20.02
09-07-2024 17:00,09-07-2024 18:00,32.5,51.25,5.4,15.65,3.77,0.84,31.97,15.8
07-05-2024 01:00,07-05-2024 02:00,197.0,279.75,73.12,48.63,15.4,1.35,11.62,22.5
30-07-2024 13:00,30-07-2024 14:00,,,96.2,60.1,15.2,0.69,51.98,134.17
09-11-2024 15:00,09-11-2024 16:00,128.25,142.5,35.2,44.2,6.67,1.75,28.7,21.2
07-10-2024 02:00,07-10-2024 03:00,,,123.45,101.55,10.8,1.38,0.7,3.33
21-06-2024 01:00,21-06-2024 02:00,45.5,73.75,25.07,22.5,16.12,1.29,37.62,22.82
21-06-2024 08:00,21-06-2024 09:00,64.5,174.5,28.83,24.07,23.65,1.58,36.55,19.95
12-10-2024 20:00,12-10-2024 21:00,77.5,221.5,123.62,100.45,10.62,2.93,9.47,
23-05-2024 02:00,23-05-2024 03:00,63.5,76.5,43.3,34.45,4.88,0.3,30.27,23.05
26-12-2024 09:00,26-12-2024 10:00,214.0,292.0,185.53,128.05,21.48,2.49,14.75,9.27
12-07-2024 17:00,12-07-2024 18:00,20.25,47.0,,,,,,
27-03-2024 03:00,27-03-2024 04:00,95.5,152.25,152.78,93.72,18.93,2.48,18.0,42.15
12-09-2024 20:00,12-09-2024 21:00,,,52.15,52.98,11.6,1.01,10.3,27.12
03-07-2024 08:00,03-07-2024 09:00,47.75,76.5,6.15,14.9,13.07,1.67,,16.23
18-08-2024 19:00,18-08-2024 20:00,22.25,26.5,63.1,68.1,9.97,1.95,12.68,33.08
18-07-2024 19:00,18-07-2024 20:00,38.0,59.0,39.98,31.98,5.58,2.11,20.78,23.7
10-05-2024 07:00,10-05-2024 08:00,71.75,92.5,98.68,64.7,12.92,1.02,18.1,5.73
09-06-2024 04:00,09-06-2024 05:00,73.75,105.5,45.75,30.55,6.95,0.76,24.27,27.48
07-04-2024 03:00,07-04-2024 04:00,51.25,68.25,69.4,46.32,6.68,1.11,14.92,23.2
14-07-2024 04:00,14-07-2024 05:00,37.25,65.25,21.0,20.35,11.82,1.0,27.62,25.4
31-05-2024 19:00,31-05-2024 20:00,86.25,110.5,47.2,31.45,13.28,2.45,8.4,27.2
27-11-2024 02:00,27-11-2024 03:00,209.75,263.25,81.5,58.85,14.33,1.64,15.95,17.4
23-03-2024 01:00,23-03-2024 02:00,215.25,360.0,151.8,92.82,12.33,1.68,18.75,31.52
15-05-2024 05:00,15-05-2024 06:00,137.75,162.0,120.6,75.93,23.0,1.52,,9.57
04-02-2024 19:00,04-02-2024 20:00,81.25,105.0,43.72,45.92,13.32,1.55,24.45,18.7
22-01-2024 19:00,22-01-2024 20:00,,,91.68,76.48,9.55,2.64,27.67,35.92
14-08-2024 22:00,14-08-2024 23:00,27.5,32.5,105.05,94.0,13.3,2.36,15.35,20.5
05-03-2024 00:00,05-03-2024 01:00,73.0,149.0,39.93,30.52,13.05,0.81,19.58,17.4
10-08-2024 06:00,10-08-2024 07:00,34.0,40.0,71.6,76.67,14.28,1.37,9.88,25.35
07-06-2024 00:00,07-06-2024 01:00,84.5,236.0,51.22,33.9,7.6,0.56,2.0,26.17
06-09-2024 04:00,06-09-2024 05:00,38.25,53.75,139.33,129.93,9.0,1.48,14.18,4.2
17-08-2024 00:00,17-08-2024 01:00,18.75,23.25,69.0,68.43,14.57,1.65,11.7,22.55
22-05-2024 17:00,22-05-2024 18:00,84.25,124.75,114.1,73.12,3.32,1.36,23.85,15.53
14-05-2024 04:00,14-05-2024 05:00,100.25,126.5,44.85,36.67,5.3,1.16,11.57,36.15
01-10-2024 04:00,01-10-2024 05:00,64.75,88.5,52.78,52.72,8.0,0.95,1.45,22.75
24-08-2024 17:00,24-08-2024 18:00,,,20.5,29.62,14.78,1.13,13.97,30.62
03-07-2024 15:00,03-07-2024 16:00,16.5,20.25,9.05,18.52,19.85,1.13,,16.7
13-02-2024 10:00,13-02-2024 11:00,223.25,249.0,68.33,60.0,2.3,1.11,19.27,15.73
13-02-2024 22:00,13-02-2024 23:00,243.0,260.5,109.2,93.6,21.45,5.35,17.05,25.3
01-09-2024 22:00,01-09-2024 23:00,48.0,61.25,67.03,65.43,26.45,1.41,15.17,37.83
03-09-2024 18:00,03-09-2024 19:00,34.0,51.25,128.4,110.95,6.45,1.84,18.3,13.75
14-10-2024 20:00,14-10-2024 21:00,34.75,129.0,106.53,86.62,3.53,3.17,9.5,0.3
15-04-2024 11:00,15-04-2024 12:00,60.67,117.0,61.17,44.23,11.7,0.88,56.33,22.13
04-01-2024 04:00,04-01-2024 05:00,204.75,256.75,12.7,16.23,13.23,0.83,15.9,18.82
02-08-2024 06:00,02-08-2024 07:00,34.75,41.0,160.28,96.28,,1.53,47.08,70.1
15-04-2024 16:00,15-04-2024 17:00,43.5,75.0,46.98,36.38,11.85,0.79,26.3,21.9
23-01-2024 04:00,23-01-2024 05:00,,,12.97,19.15,11.62,1.18,28.75,22.0
09-06-2024 00:00,09-06-2024 01:00,62.5,84.5,50.47,33.42,3.65,0.7,24.18,26.9
26-05-2024 05:00,26-05-2024 06:00,78.5,101.75,49.22,37.32,5.43,1.76,,23.18
18-04-2024 21:00,18-04-2024 22:00,36.0,132.5,65.35,47.72,12.88,1.33,13.3,12.62
25-11-2024 06:00,25-11-2024 07:00,168.75,206.0,71.8,53.8,11.18,1.17,16.23,20.45
20-12-2024 03:00,20-12-2024 04:00,437.5,526.5,427.8,261.9,8.3,3.13,5.95,51.08
15-11-2024 11:00,15-11-2024 12:00,393.75,482.0,4.23,24.97,9.28,1.85,56.52,16.62
29-02-2024 09:00,29-02-2024 10:00,102.0,183.75,45.4,33.7,16.3,1.33,30.95,21.85
21-06-2024 21:00,21-06-2024 22:00,61.5,92.75,39.42,30.85,22.07,2.66,37.92,20.4
31-05-2024 08:00,31-05-2024 09:00,88.75,119.75,39.58,28.43,10.2,0.67,9.4,26.12
01-05-2024 17:00,01-05-2024 18:00,35.75,108.5,92.9,63.8,12.85,0.76,60.48,18.07
13-06-2024 20:00,13-06-2024 21:00,49.25,100.5,98.62,62.52,10.72,1.5,3.75,19.3
16-02-2024 04:00,16-02-2024 05:00,149.25,210.5,46.53,50.2,5.68,1.68,14.02,10.93
02-06-2024 21:00,02-06-2024 22:00,66.25,83.75,54.05,35.8,3.92,0.69,20.73,26.48
03-05-2024 18:00,03-05-2024 19:00,51.0,144.75,30.1,25.68,11.62,1.36,27.95,18.05
23-02-2024 17:00,23-02-2024 18:00,31.0,77.75,23.22,20.7,18.6,0.97,50.22,8.95
03-08-2024 13:00,03-08-2024 14:00,25.75,30.25,56.95,38.62,,1.0,51.12,49.52
29-01-2024 16:00,29-01-2024 17:00,170.5,222.25,51.57,45.83,19.95,0.9,38.05,29.43
14-01-2024 12:00,14-01-2024 13:00,494.5,610.75,29.95,27.58,22.88,2.7,21.43,38.5
11-08-2024 10:00,11-08-2024 11:00,26.25,29.5,57.12,60.55,14.68,1.16,8.8,19.27
16-05-2024 22:00,16-05-2024 23:00,129.0,176.75,37.05,30.07,9.5,3.9,,28.75
09-06-2024 11:00,09-06-2024 12:00,60.5,83.75,52.93,34.83,10.72,0.63,55.35,26.27
29-04-2024 02:00,29-04-2024 03:00,98.25,190.75,100.68,67.35,20.27,1.91,12.45,21.15
18-08-2024 18:00,18-08-2024 19:00,22.75,26.25,21.98,34.58,10.03,1.32,11.67,49.17
30-05-2024 05:00,30-05-2024 06:00,99.75,131.5,56.02,38.27,9.38,1.36,2.0,22.75
20-08-2024 13:00,20-08-2024 14:00,30.0,31.0,42.05,51.98,,0.95,,40.7
03-06-2024 15:00,03-06-2024 16:00,74.0,95.25,47.02,31.45,16.95,0.53,53.55,27.83
16-03-2024 04:00,16-03-2024 05:00,115.5,176.0,92.35,60.08,7.03,1.26,11.82,29.33
25-05-2024 10:00,25-05-2024 11:00,66.75,79.5,50.72,38.73,4.7,0.26,65.2,18.18
09-07-2024 15:00,09-07-2024 16:00,32.5,41.75,6.2,17.75,1.32,1.02,26.27,16.85
22-12-2024 12:00,22-12-2024 13:00,280.75,338.75,230.65,140.2,26.1,1.19,19.88,37.33
09-08-2024 00:00,09-08-2024 01:00,20.75,24.75,29.4,40.15,11.95,1.07,5.0,53.6
14-05-2024 17:00,14-05-2024 18:00,62.75,86.5,,,8.53,0.57,62.68,
09-09-2024 09:00,09-09-2024 10:00,61.5,83.25,51.43,59.58,16.4,0.92,19.12,26.62
22-04-2024 06:00,22-04-2024 07:00,16.25,47.25,47.62,41.75,10.4,0.97,27.38,2.87
21-03-2024 06:00,21-03-2024 07:00,60.0,106.25,46.75,32.85,1.97,0.68,13.22,19.02
27-11-2024 04:00,27-11-2024 05:00,233.5,284.0,62.7,48.35,9.62,1.3,16.08,22.03
08-09-2024 05:00,08-09-2024 06:00,51.5,71.0,52.12,58.87,15.65,0.98,16.25,25.82
04-04-2024 03:00,04-04-2024 04:00,41.25,54.0,57.83,43.45,11.52,0.39,30.67,10.93
05-06-2024 21:00,05-06-2024 22:00,163.25,304.75,52.83,35.22,6.73,0.67,17.0,25.38
09-09-2024 08:00,09-09-2024 09:00,68.0,86.75,70.12,72.22,15.0,1.13,17.4,21.0
28-12-2024 08:00,28-12-2024 09:00,54.5,73.25,94.95,73.58,15.85,1.13,13.97,39.42
10-09-2024 01:00,10-09-2024 02:00,49.5,84.25,81.1,78.4,21.95,2.12,17.28,26.38
05-04-2024 22:00,05-04-2024 23:00,66.0,102.25,34.62,27.23,17.38,1.21,23.02,22.15
28-11-2024 09:00,28-11-2024 10:00,367.5,487.5,147.93,96.6,2.0,2.25,16.85,27.48
11-08-2024 17:00,11-08-2024 18:00,,,37.4,44.95,14.85,1.39,8.72,48.65
21-09-2024 23:00,22-09-2024 00:00,52.67,89.33,207.7,165.87,7.97,2.92,1.0,0.3
08-02-2024 23:00,09-02-2024 00:00,62.67,80.67,10.6,17.57,17.93,0.84,50.27,8.0
14-07-2024 05:00,14-07-2024 06:00,44.25,81.5,33.57,27.55,16.2,1.16,33.35,26.93
20-06-2024 01:00,20-06-2024 02:00,24.25,47.25,33.4,27.62,19.08,1.24,81.0,20.88
30-03-2024 17:00,30-03-2024 18:00,43.75,117.5,33.95,25.73,6.57,1.0,60.25,23.33
15-04-2024 08:00,15-04-2024 09:00,114.75,194.75,85.9,59.78,10.97,1.33,1.2,20.07
24-03-2024 14:00,24-03-2024 15:00,9.5,97.25,1.27,1.32,24.43,0.54,44.83,5.3
12-12-2024 05:00,12-12-2024 06:00,203.0,265.0,254.2,158.55,2.18,2.04,5.65,38.35
07-06-2024 21:00,07-06-2024 22:00,72.5,113.25,47.92,32.33,7.53,1.1,9.12,26.62
07-02-2024 14:00,07-02-2024 15:00,29.25,69.0,5.25,13.82,20.45,0.57,121.85,6.38
09-12-2024 15:00,09-12-2024 16:00,88.25,150.5,82.4,56.83,10.9,1.02,43.12,22.73
23-05-2024 19:00,23-05-2024 20:00,67.0,87.75,67.72,45.58,,1.53,11.83,21.07
16-04-2024 04:00,16-04-2024 05:00,101.0,180.0,76.78,53.35,13.25,0.75,12.52,16.85
20-01-2024 02:00,20-01-2024 03:00,193.25,219.75,15.32,20.25,13.1,0.79,28.52,21.83
18-05-2024 03:00,18-05-2024 04:00,129.75,169.0,41.38,33.27,10.12,0.77,,23.73
12-12-2024 13:00,12-12-2024 14:00,85.25,140.5,83.8,57.2,10.2,0.89,68.97,26.1
06-02-2024 23:00,07-02-2024 00:00,94.33,125.67,49.0,47.5,10.47,1.98,21.37,16.4
17-05-2024 15:00,17-05-2024 16:00,82.0,113.25,5.28,12.05,4.9,0.43,70.28,34.58
30-11-2024 10:00,30-11-2024 11:00,349.5,455.5,196.0,122.7,15.55,1.92,10.12,25.67
19-04-2024 10:00,19-04-2024 11:00,49.0,169.25,69.32,50.3,14.8,0.66,33.83,15.05
20-07-2024 00:00,20-07-2024 01:00,49.75,62.75,85.78,53.55,6.33,0.86,11.53,67.2
24-01-2024 03:00,24-01-2024 04:00,199.0,266.75,28.17,31.55,17.08,1.73,25.88,25.0
01-02-2024 08:00,01-02-2024 09:00,125.0,155.75,38.75,41.25,11.1,1.16,23.02,21.07
09-08-2024 15:00,09-08-2024 16:00,20.75,25.25,62.65,68.4,11.63,,10.45,38.12
06-07-2024 06:00,06-07-2024 07:00,30.5,43.5,14.72,21.92,20.35,1.08,25.15,19.57
10-06-2024 05:00,10-06-2024 06:00,53.5,72.25,49.28,32.72,4.3,0.67,38.65,27.07
09-03-2024 04:00,09-03-2024 05:00,80.25,111.0,20.5,19.48,5.17,0.66,46.88,8.23
12-03-2024 18:00,12-03-2024 19:00,39.5,91.0,1.35,1.95,15.9,0.85,31.57,3.3
17-09-2024 20:00,17-09-2024 21:00,23.5,31.0,124.22,98.83,21.15,1.83,10.65,24.27
12-04-2024 10:00,12-04-2024 11:00,143.25,246.5,34.73,24.78,30.1,1.01,110.05,14.52
27-12-2024 20:00,27-12-2024 21:00,51.75,60.75,63.7,51.0,17.28,0.88,13.93,39.4
24-03-2024 03:00,24-03-2024 04:00,97.75,157.5,72.6,47.47,6.28,0.91,17.7,26.17
29-10-2024 19:00,29-10-2024 20:00,98.0,214.0,359.45,228.57,16.15,5.34,9.78,32.1
22-04-2024 11:00,22-04-2024 12:00,38.5,70.25,42.3,34.8,11.68,0.98,66.95,10.88
25-12-2024 19:00,25-12-2024 20:00,166.5,231.25,155.28,109.47,32.88,2.8,15.43,23.13
20-06-2024 16:00,20-06-2024 17:00,53.75,87.75,21.12,20.9,22.7,1.42,181.23,23.25
21-07-2024 06:00,21-07-2024 07:00,41.25,47.25,69.58,44.2,10.17,0.88,27.48,53.1
11-07-2024 20:00,11-07-2024 21:00,63.5,121.25,,,,,,
03-03-2024 05:00,03-03-2024 06:00,52.5,108.75,41.43,32.4,4.68,0.94,14.5,15.98
13-10-2024 11:00,13-10-2024 12:00,69.0,224.75,37.73,40.27,14.55,0.61,61.02,24.27
29-05-2024 21:00,29-05-2024 22:00,78.25,95.75,53.03,36.35,7.47,2.59,2.02,23.85
24-01-2024 23:00,25-01-2024 00:00,132.33,177.67,71.13,61.43,7.73,1.98,26.1,31.53
24-02-2024 23:00,25-02-2024 00:00,161.0,321.67,117.33,75.9,6.03,2.49,11.73,29.1
16-01-2024 19:00,16-01-2024 20:00,223.75,297.0,19.92,23.18,15.18,2.25,18.62,33.7
15-10-2024 06:00,15-10-2024 07:00,69.0,151.25,55.98,51.33,4.1,1.28,9.38,38.7
11-10-2024 02:00,11-10-2024 03:00,50.0,94.75,52.8,46.85,0.1,1.13,9.73,5.95
12-02-2024 13:00,12-02-2024 14:00,104.25,132.75,12.07,22.85,14.0,1.04,87.33,7.95
30-11-2024 01:00,30-11-2024 02:00,222.5,312.75,403.68,251.7,16.82,5.71,7.1,48.45
04-10-2024 21:00,04-10-2024 22:00,59.0,122.25,248.32,196.85,13.35,4.01,1.25,
18-08-2024 17:00,18-08-2024 18:00,22.0,26.75,34.07,42.65,9.88,1.26,14.27,55.0
10-10-2024 10:00,10-10-2024 11:00,66.75,141.25,32.52,33.38,22.6,1.07,45.27,16.27
17-05-2024 14:00,17-05-2024 15:00,87.0,120.75,30.45,27.12,6.15,0.4,69.72,27.6
17-08-2024 16:00,17-08-2024 17:00,38.25,41.5,58.65,60.4,19.02,1.52,13.5,25.15
26-02-2024 05:00,26-02-2024 06:00,109.75,176.0,42.93,31.55,9.25,1.25,13.3,20.57
09-08-2024 01:00,09-08-2024 02:00,25.25,29.0,23.02,34.92,15.42,1.02,5.0,52.5
17-05-2024 12:00,17-05-2024 13:00,76.0,105.0,48.6,37.35,6.88,0.35,82.78,21.8
13-10-2024 15:00,13-10-2024 16:00,19.75,476.25,31.25,34.1,11.32,0.66,51.22,14.65
15-09-2024 19:00,15-09-2024 20:00,27.75,71.5,87.93,74.12,19.35,1.86,10.35,18.12
12-04-2024 13:00,12-04-2024 14:00,64.5,120.75,,,17.4,0.74,95.3,
16-01-2024 07:00,16-01-2024 08:00,233.25,290.5,22.23,23.95,1.85,1.01,19.0,32.33
29-12-2024 01:00,29-12-2024 02:00,90.5,139.0,37.17,35.72,26.07,0.63,14.1,32.3
18-01-2024 22:00,18-01-2024 23:00,265.75,335.5,37.08,35.43,14.35,1.72,29.48,45.77
26-03-2024 07:00,26-03-2024 08:00,129.0,173.0,46.17,32.2,3.55,0.96,19.3,21.45
21-05-2024 13:00,21-05-2024 14:00,100.0,149.0,68.45,49.08,6.78,0.61,75.18,15.12
22-03-2024 00:00,22-03-2024 01:00,124.25,188.75,42.58,32.12,5.53,1.09,5.0,20.32
09-04-2024 01:00,09-04-2024 02:00,142.0,210.5,86.47,56.83,23.15,2.23,12.85,32.95
03-02-2024 13:00,03-02-2024 14:00,62.5,98.5,27.73,29.7,26.52,1.07,56.6,14.25
19-05-2024 22:00,19-05-2024 23:00,113.0,166.25,38.55,30.93,7.25,0.79,13.05,26.42
26-02-2024 04:00,26-02-2024 05:00,76.75,130.0,53.92,37.83,9.1,1.36,13.72,21.83
13-07-2024 19:00,13-07-2024 20:00,34.75,68.0,24.0,22.1,,1.38,27.25,25.68
09-02-2024 16:00,09-02-2024 17:00,34.0,53.25,10.9,20.77,16.25,0.61,118.38,5.25
15-11-2024 22:00,15-11-2024 23:00,300.5,414.0,16.27,33.0,20.27,3.76,32.85,16.93
26-04-2024 08:00,26-04-2024 09:00,55.75,149.25,137.32,90.17,12.82,1.19,23.3,19.88
10-04-2024 12:00,10-04-2024 13:00,61.0,110.75,13.03,9.62,23.6,0.85,108.57,5.03
07-04-2024 06:00,07-04-2024 07:00,83.75,108.5,128.65,80.7,14.7,1.71,12.62,31.3
02-08-2024 04:00,02-08-2024 05:00,27.5,31.5,142.95,85.93,3.4,1.52,48.35,70.42
18-08-2024 13:00,18-08-2024 14:00,,,61.67,60.18,16.7,1.5,13.73,24.45
27-07-2024 16:00,27-07-2024 17:00,90.5,104.25,70.95,44.12,13.43,1.25,58.62,32.67
03-12-2024 20:00,03-12-2024 21:00,90.5,172.75,322.5,201.02,3.67,3.86,6.7,37.88
08-04-2024 09:00,08-04-2024 10:00,137.5,181.75,23.68,19.68,32.97,1.12,57.1,17.08
12-04-2024 07:00,12-04-2024 08:00,195.25,319.0,151.88,94.85,47.38,2.22,12.72,33.02
14-11-2024 20:00,14-11-2024 21:00,103.0,216.75,91.17,102.78,11.95,6.24,26.93,35.35
26-09-2024 07:00,26-09-2024 08:00,24.0,31.0,56.75,58.3,1.32,0.77,0.58,27.0
27-11-2024 06:00,27-11-2024 07:00,162.0,204.5,71.17,53.55,6.85,1.11,15.83,20.58
01-07-2024 12:00,01-07-2024 13:00,39.25,53.0,11.75,19.73,13.35,1.15,28.52,18.27
04-10-2024 23:00,05-10-2024 00:00,70.0,136.33,250.6,199.83,13.57,4.02,0.5,
09-09-2024 15:00,09-09-2024 16:00,42.5,64.25,77.85,74.92,14.38,1.92,23.83,19.93
02-10-2024 10:00,02-10-2024 11:00,72.75,138.25,52.23,53.62,0.77,1.05,25.55,20.95
15-07-2024 21:00,15-07-2024 22:00,31.5,53.5,32.45,27.07,11.12,0.89,31.0,24.18
06-11-2024 04:00,06-11-2024 05:00,197.25,218.25,,411.88,5.75,5.2,8.57,21.57
22-02-2024 19:00,22-02-2024 20:00,45.0,114.5,10.8,26.77,8.85,0.97,33.48,11.52
04-12-2024 13:00,04-12-2024 14:00,31.0,82.25,67.47,51.12,0.1,0.69,41.38,17.8
01-02-2024 12:00,01-02-2024 13:00,129.0,153.5,37.92,39.1,15.8,0.88,23.83,17.03
25-05-2024 14:00,25-05-2024 15:00,80.0,106.25,10.6,12.57,5.63,0.22,89.25,31.9
10-06-2024 00:00,10-06-2024 01:00,78.25,112.75,44.42,29.88,19.77,0.78,20.05,27.98
19-10-2024 15:00,19-10-2024 16:00,32.0,77.5,27.25,27.97,10.68,0.72,33.18,26.75
17-02-2024 15:00,17-02-2024 16:00,71.75,121.0,22.0,30.2,21.17,0.65,121.83,13.93
28-06-2024 03:00,28-06-2024 04:00,33.0,38.75,12.5,19.45,8.38,0.85,25.75,19.17
06-02-2024 04:00,06-02-2024 05:00,31.5,43.75,20.55,29.45,16.33,0.7,21.55,11.77
19-07-2024 17:00,19-07-2024 18:00,24.0,34.0,26.2,54.4,1.78,1.31,12.45,0.6
30-03-2024 09:00,30-03-2024 10:00,120.0,233.75,27.73,26.2,20.05,1.0,18.27,6.47
17-04-2024 05:00,17-04-2024 06:00,29.5,59.0,55.73,41.88,0.53,0.79,22.8,16.55
02-10-2024 06:00,02-10-2024 07:00,59.5,95.0,138.15,116.42,13.65,1.82,0.23,5.3
